0.876829557243819	0.0718349083095330
0.590701438503017	0.787443605814668
0.303123137416162	0.393732114592501
0.168070102311015	0.236161400683381
0.339876753088708	0.0805676568832787
0.0674461137917849	0.0790047607252170
0.653489854830751	0.927428647748805
0.244285574183342	0.204715342861412
0.757918233246777	0.956580583362327
0.299014203915666	0.339742016416888
0.418815094624534	0.959966482630091
0.0558321937549995	0.343146068525392
0.0308563198786532	0.0634228372595661
0.186580384046202	0.612473253316260
0.270905649220341	0.555613386929755
0.0662432918006509	0.906450019303969
0.333493692462697	0.201225333897885
0.0499055727055313	0.787693546613555
0.101308500836591	0.347719087049813
0.0718697755970464	0.972150840935148
0.904513016878465	0.836052426658696
0.311797811962142	0.711805508140425
0.591768922699387	0.214899515126572
0.377625134145656	0.0154476582463164
0.951563836368381	0.210043700170322
0.742395178298399	0.536468405966757
0.887093362945226	0.108458077330826
0.598896155566852	0.853761688524587
0.689629863433133	0.910851126324184
0.391116504445376	0.333725254456890
0.223273683828833	0.469143233173400
0.131260028898856	0.00289686184822668
0.172478324001365	0.310908261503356
0.938597900727205	0.485222225839798
0.0344819532151366	0.262165409852364
0.879556991693605	0.683111846074330
0.522327449139686	0.911185720328523
0.808247366979281	0.570501622281140
0.447579732479795	0.265278004496186
0.346538954597800	0.928471808831839
0.757150764154326	0.0642447538087859
0.360212924085881	0.626301671675264
0.556606678601427	0.948278710955466
0.888721254875391	0.516393381454792
0.840163857925737	0.956703606596671
0.244027206925632	0.272021260863624
0.435618212770492	0.526990035653281
0.828552855541459	0.911192428840220
0.152703284564792	0.214685175702248
0.757953934801518	0.826785301465952
0.876508487446845	0.138327716912390
0.502123593781908	0.437751439672082
0.570266734272872	0.875282680193880
0.851481954780221	0.704312297607399
0.984642735630720	0.497022182813452
0.790213551835248	0.609596865551495
0.350682941737272	0.0778284015888121
0.501904841268809	0.241432696279325
0.255212280298396	0.0257841558368984
0.509871647061478	0.846476935922661
0.0786198523470859	0.0148627961322116
0.0558992718740010	0.550415888412853
0.634987866627396	0.119671157504084
0.616903377733328	0.587949126612204
0.0814734662398937	0.622210944171715
0.609520695044004	0.747017696574521
0.544670640165517	0.309928090864745
0.855921636947752	0.916504111010662
0.642689549026361	0.782265972162975
0.271632826064597	0.101046774566510
0.106750661663727	0.281104551992675
0.0605134250619745	0.907505274069729
0.621883006319941	0.111087158527045
0.699070049717114	0.789819513768107
0.274940030094985	0.102279555242489
0.421969292814989	0.767943890319528
0.365822700833342	0.662055424039410
0.0821587214201359	0.773097970039387
0.0697697882311092	0.931981429492658
0.120889619303585	0.176884429007977
0.677852996893229	0.0204217614951548
0.218936238263835	0.833638920620638
0.237279935547211	0.473193592719211
0.00863462136557691	0.108646270227394
0.727111239870687	0.0890543781818622
0.561034186465586	0.115129587656534
0.551972608340840	0.167972858419593
0.742253575774765	0.972510338313947
0.824633236038294	0.286003635094458
0.393394708353574	0.599023902286320
0.135943650190657	0.852209488122030
0.195743209655017	0.244784514355965
0.720299189967333	0.727168400379461
0.669634926413627	0.400790707528956
0.0598496163161879	0.310600564673083
0.384276759913808	0.653799103461046
0.491235941590901	0.391825199976143
0.774161726265183	0.119336032120018
0.147811155363740	0.978538160243678
0.485533906400950	0.518251794413838
0.22	0.68
0.20	0.36
0.41	0.24
0.74	0.38
0.65	0.72
